Date,Close
19/03/2012,1.5893
20/03/2012,1.5855
21/03/2012,1.5847
22/03/2012,1.5807
23/03/2012,1.5863
26/03/2012,1.5937
27/03/2012,1.5969
28/03/2012,1.585
29/03/2012,1.5909
30/03/2012,1.5981
02/04/2012,1.6015
03/04/2012,1.5972
04/04/2012,1.5873
05/04/2012,1.583
10/04/2012,1.5838
11/04/2012,1.5905
12/04/2012,1.5953
13/04/2012,1.5884
16/04/2012,1.5841
17/04/2012,1.5926
18/04/2012,1.6031
19/04/2012,1.606
20/04/2012,1.6117
23/04/2012,1.6096
24/04/2012,1.615
25/04/2012,1.6113
26/04/2012,1.6186
27/04/2012,1.6238
30/04/2012,1.6239
01/05/2012,1.622
02/05/2012,1.6205
03/05/2012,1.6202
04/05/2012,1.6158
08/05/2012,1.614
09/05/2012,1.6099
10/05/2012,1.616
11/05/2012,1.6098
14/05/2012,1.6104
15/05/2012,1.6039
16/05/2012,1.5918
17/05/2012,1.5812
18/05/2012,1.5806
21/05/2012,1.5803
22/05/2012,1.5798
23/05/2012,1.5715
24/05/2012,1.568
25/05/2012,1.5636
28/05/2012,1.5706
29/05/2012,1.5679
30/05/2012,1.5533
31/05/2012,1.5392
01/06/2012,1.5334
06/06/2012,1.5459
07/06/2012,1.5577
08/06/2012,1.5416
11/06/2012,1.5509
12/06/2012,1.5546
13/06/2012,1.5583
14/06/2012,1.5544
15/06/2012,1.5643
18/06/2012,1.567
19/06/2012,1.5712
20/06/2012,1.5742
21/06/2012,1.5659
22/06/2012,1.5558
25/06/2012,1.5561
26/06/2012,1.5598
27/06/2012,1.5553
28/06/2012,1.5506
29/06/2012,1.5686
02/07/2012,1.5689
03/07/2012,1.5678
04/07/2012,1.5578
05/07/2012,1.552
06/07/2012,1.5509
09/07/2012,1.5523
10/07/2012,1.5496
11/07/2012,1.5561
12/07/2012,1.5404
13/07/2012,1.5546
16/07/2012,1.5619
17/07/2012,1.557
18/07/2012,1.5624
19/07/2012,1.5708
20/07/2012,1.5634
23/07/2012,1.5512
24/07/2012,1.5527
25/07/2012,1.5474
26/07/2012,1.5698
27/07/2012,1.5714
30/07/2012,1.5695
31/07/2012,1.567
01/08/2012,1.5589
02/08/2012,1.5518
03/08/2012,1.5604
06/08/2012,1.5616
07/08/2012,1.565
08/08/2012,1.5661
09/08/2012,1.5636
10/08/2012,1.5692
13/08/2012,1.5704
14/08/2012,1.5686
15/08/2012,1.5696
16/08/2012,1.5742
17/08/2012,1.5676
20/08/2012,1.5705
21/08/2012,1.5785
22/08/2012,1.5804
23/08/2012,1.5888
24/08/2012,1.5815
28/08/2012,1.5829
29/08/2012,1.5829
30/08/2012,1.5812
31/08/2012,1.5882
03/09/2012,1.5897
04/09/2012,1.5885
05/09/2012,1.5914
06/09/2012,1.5933
07/09/2012,1.6026
10/09/2012,1.6011
11/09/2012,1.6063
12/09/2012,1.6101
13/09/2012,1.6116
14/09/2012,1.6246
17/09/2012,1.6267
18/09/2012,1.6255
19/09/2012,1.6222
20/09/2012,1.6201
21/09/2012,1.6255
24/09/2012,1.6195
25/09/2012,1.6255
26/09/2012,1.6146
27/09/2012,1.6191
28/09/2012,1.6149
01/10/2012,1.6152
02/10/2012,1.6138
03/10/2012,1.6073
04/10/2012,1.6166
05/10/2012,1.6193
08/10/2012,1.6025
09/10/2012,1.6
10/10/2012,1.6021
11/10/2012,1.6039
12/10/2012,1.6087
15/10/2012,1.6052
16/10/2012,1.6101
17/10/2012,1.6166
18/10/2012,1.6134
19/10/2012,1.6021
22/10/2012,1.6034
23/10/2012,1.5939
24/10/2012,1.6029
25/10/2012,1.6142
26/10/2012,1.6096
29/10/2012,1.6025
30/10/2012,1.6082
31/10/2012,1.611
01/11/2012,1.6142
02/11/2012,1.6039
05/11/2012,1.5972
06/11/2012,1.5982
07/11/2012,1.5987
08/11/2012,1.5971
09/11/2012,1.591
12/11/2012,1.5867
13/11/2012,1.5892
14/11/2012,1.5844
15/11/2012,1.5874
16/11/2012,1.5846
19/11/2012,1.5914
20/11/2012,1.5915
21/11/2012,1.5934
22/11/2012,1.5947
23/11/2012,1.6011
26/11/2012,1.6024
27/11/2012,1.6029
28/11/2012,1.5984
29/11/2012,1.6038
30/11/2012,1.6028
03/12/2012,1.6096
04/12/2012,1.6107
05/12/2012,1.6093
06/12/2012,1.6079
07/12/2012,1.6021
10/12/2012,1.6074
11/12/2012,1.6104
12/12/2012,1.6117
13/12/2012,1.6135
14/12/2012,1.6119
17/12/2012,1.6198
18/12/2012,1.6247
19/12/2012,1.627
20/12/2012,1.626
21/12/2012,1.6182
24/12/2012,1.6178
27/12/2012,1.6126
28/12/2012,1.6156
31/12/2012,1.6168
02/01/2013,1.6284
03/01/2013,1.616
04/01/2013,1.6037
07/01/2013,1.6083
08/01/2013,1.6037
09/01/2013,1.6008
10/01/2013,1.6108
11/01/2013,1.6125
14/01/2013,1.6068
15/01/2013,1.609
16/01/2013,1.5995
17/01/2013,1.5969
18/01/2013,1.5862
21/01/2013,1.5834
22/01/2013,1.5867
23/01/2013,1.5842
24/01/2013,1.5783
25/01/2013,1.5807
28/01/2013,1.5709
29/01/2013,1.5747
30/01/2013,1.5791
31/01/2013,1.5856
01/02/2013,1.5745
04/02/2013,1.5738
05/02/2013,1.567
06/02/2013,1.5652
07/02/2013,1.5703
08/02/2013,1.5837
11/02/2013,1.5662
12/02/2013,1.566
13/02/2013,1.5545
14/02/2013,1.5527
15/02/2013,1.5525
18/02/2013,1.548
19/02/2013,1.5443
20/02/2013,1.5303
21/02/2013,1.5257
22/02/2013,1.5267
25/02/2013,1.5109
26/02/2013,1.5127
27/02/2013,1.5135
28/02/2013,1.5179
01/03/2013,1.5009
04/03/2013,1.507
05/03/2013,1.5119
06/03/2013,1.5054
07/03/2013,1.5049
08/03/2013,1.4924
11/03/2013,1.4896
12/03/2013,1.4885
13/03/2013,1.4924
14/03/2013,1.5051
15/03/2013,1.5134
18/03/2013,1.5109
19/03/2013,1.5118
20/03/2013,1.5132
21/03/2013,1.5179
22/03/2013,1.5239
25/03/2013,1.5183
26/03/2013,1.5155
27/03/2013,1.5111
28/03/2013,1.5181
02/04/2013,1.5128
03/04/2013,1.5136
04/04/2013,1.5179
05/04/2013,1.5353
08/04/2013,1.5282
09/04/2013,1.5296
10/04/2013,1.5326
11/04/2013,1.5394
12/04/2013,1.5367
15/04/2013,1.5312
16/04/2013,1.5291
17/04/2013,1.5235
18/04/2013,1.5291
19/04/2013,1.5258
22/04/2013,1.5246
23/04/2013,1.5284
24/04/2013,1.5268
25/04/2013,1.544
26/04/2013,1.5492
29/04/2013,1.5494
30/04/2013,1.5564
01/05/2013,1.5552
02/05/2013,1.5511
03/05/2013,1.5568
07/05/2013,1.5469
08/05/2013,1.5565
09/05/2013,1.5496
10/05/2013,1.5355
13/05/2013,1.5344
14/05/2013,1.5257
15/05/2013,1.5225
16/05/2013,1.5308
17/05/2013,1.5191
20/05/2013,1.5222
21/05/2013,1.5141
22/05/2013,1.5045
23/05/2013,1.5065
24/05/2013,1.514
28/05/2013,1.5035
29/05/2013,1.5115
30/05/2013,1.5216
31/05/2013,1.5161
03/06/2013,1.5295
04/06/2013,1.5293
05/06/2013,1.5392
06/06/2013,1.5523
07/06/2013,1.5538
10/06/2013,1.5526
11/06/2013,1.5597
12/06/2013,1.5687
13/06/2013,1.568
14/06/2013,1.5677
17/06/2013,1.5713
18/06/2013,1.5608
19/06/2013,1.566
20/06/2013,1.5465
21/06/2013,1.5389
24/06/2013,1.5399
25/06/2013,1.5404
26/06/2013,1.5339
27/06/2013,1.5205
28/06/2013,1.5167
01/07/2013,1.5225
02/07/2013,1.5169
03/07/2013,1.5258
04/07/2013,1.5066
05/07/2013,1.4883
08/07/2013,1.4938
09/07/2013,1.4831
10/07/2013,1.4946
11/07/2013,1.5115
12/07/2013,1.5118
15/07/2013,1.5104
16/07/2013,1.5125
17/07/2013,1.5172
18/07/2013,1.5201
19/07/2013,1.526
22/07/2013,1.537
23/07/2013,1.5367
24/07/2013,1.5357
25/07/2013,1.5313
26/07/2013,1.5369
29/07/2013,1.5348
30/07/2013,1.5259
31/07/2013,1.5164
01/08/2013,1.5161
02/08/2013,1.5274
05/08/2013,1.533
06/08/2013,1.5385
07/08/2013,1.5518
08/08/2013,1.5555
09/08/2013,1.5528
12/08/2013,1.5481
13/08/2013,1.5461
14/08/2013,1.5537
15/08/2013,1.5557
16/08/2013,1.5613
19/08/2013,1.567
20/08/2013,1.568
21/08/2013,1.5688
22/08/2013,1.5573
23/08/2013,1.5593
27/08/2013,1.554
28/08/2013,1.5538
29/08/2013,1.5495
30/08/2013,1.5471
02/09/2013,1.5565
03/09/2013,1.5531
04/09/2013,1.563
05/09/2013,1.559
06/09/2013,1.563
09/09/2013,1.5721
10/09/2013,1.572
11/09/2013,1.5814
12/09/2013,1.5826
13/09/2013,1.5865
16/09/2013,1.5935
17/09/2013,1.5902
18/09/2013,1.5969
19/09/2013,1.6063
20/09/2013,1.6
23/09/2013,1.6032
24/09/2013,1.5984
25/09/2013,1.607
26/09/2013,1.6004
27/09/2013,1.6121
30/09/2013,1.6194
01/10/2013,1.6204
02/10/2013,1.6229
03/10/2013,1.617
04/10/2013,1.6073
07/10/2013,1.608
08/10/2013,1.6107
09/10/2013,1.5931
10/10/2013,1.5954
11/10/2013,1.5946
14/10/2013,1.6016
15/10/2013,1.5968
16/10/2013,1.593
17/10/2013,1.6148
18/10/2013,1.6188
21/10/2013,1.6159
22/10/2013,1.6213
23/10/2013,1.6168
24/10/2013,1.6167
25/10/2013,1.6167
28/10/2013,1.6131
29/10/2013,1.6058
30/10/2013,1.6077
31/10/2013,1.6067
01/11/2013,1.5922
04/11/2013,1.5952
05/11/2013,1.6044
06/11/2013,1.608
07/11/2013,1.6047
08/11/2013,1.5995
11/11/2013,1.5973
12/11/2013,1.5927
13/11/2013,1.5988
14/11/2013,1.6092
15/11/2013,1.6092
18/11/2013,1.6113
19/11/2013,1.6103
20/11/2013,1.6173
21/11/2013,1.6149
22/11/2013,1.6186
25/11/2013,1.6154
26/11/2013,1.6181
27/11/2013,1.6277
28/11/2013,1.6347
29/11/2013,1.6383
02/12/2013,1.6368
03/12/2013,1.6414
04/12/2013,1.6344
05/12/2013,1.6321
06/12/2013,1.6354
09/12/2013,1.6387
10/12/2013,1.6427
11/12/2013,1.6369
12/12/2013,1.6325
13/12/2013,1.6276
16/12/2013,1.6299
17/12/2013,1.6242
18/12/2013,1.6392
19/12/2013,1.6365
20/12/2013,1.6356
23/12/2013,1.6357
24/12/2013,1.636
27/12/2013,1.6494
30/12/2013,1.6525
31/12/2013,1.6528
02/01/2014,1.6437
03/01/2014,1.6444
06/01/2014,1.6411
07/01/2014,1.6398
08/01/2014,1.647
09/01/2014,1.6463
10/01/2014,1.6485
13/01/2014,1.6383
14/01/2014,1.646
15/01/2014,1.635
16/01/2014,1.6345
17/01/2014,1.6445
20/01/2014,1.6421
21/01/2014,1.6464
22/01/2014,1.6582
23/01/2014,1.6631
24/01/2014,1.6502
27/01/2014,1.6574
28/01/2014,1.6585
29/01/2014,1.6551
30/01/2014,1.6498
31/01/2014,1.6435
03/02/2014,1.6332
04/02/2014,1.6296
05/02/2014,1.6306
06/02/2014,1.6325
07/02/2014,1.6394
10/02/2014,1.6398
11/02/2014,1.6484
12/02/2014,1.6585
13/02/2014,1.6636
14/02/2014,1.6733
17/02/2014,1.6711
18/02/2014,1.6698
19/02/2014,1.6714
20/02/2014,1.6658
21/02/2014,1.6686
24/02/2014,1.6631
25/02/2014,1.6682
26/02/2014,1.6641
27/02/2014,1.6671
28/02/2014,1.6758
03/03/2014,1.6717
04/03/2014,1.6673
05/03/2014,1.673
06/03/2014,1.6718
07/03/2014,1.6722
10/03/2014,1.6633
11/03/2014,1.6628
12/03/2014,1.6606
13/03/2014,1.6677
14/03/2014,1.6629
17/03/2014,1.6644
18/03/2014,1.6574
19/03/2014,1.6628
20/03/2014,1.651
21/03/2014,1.6494
24/03/2014,1.6489
25/03/2014,1.6506
26/03/2014,1.6565
27/03/2014,1.6611
28/03/2014,1.6636
31/03/2014,1.6673
01/04/2014,1.6636
02/04/2014,1.6635
03/04/2014,1.6586
04/04/2014,1.659
07/04/2014,1.6611
08/04/2014,1.6749
09/04/2014,1.6748
10/04/2014,1.6775
11/04/2014,1.6721
14/04/2014,1.6735
15/04/2014,1.673
16/04/2014,1.6791
17/04/2014,1.6808
22/04/2014,1.6823
23/04/2014,1.6779
24/04/2014,1.68
25/04/2014,1.6811
28/04/2014,1.6807
29/04/2014,1.6843
30/04/2014,1.6885
01/05/2014,1.6895
02/05/2014,1.6872
06/05/2014,1.6992
07/05/2014,1.6965
08/05/2014,1.6953
09/05/2014,1.6841
12/05/2014,1.6872
13/05/2014,1.6838
14/05/2014,1.6777
15/05/2014,1.6795
16/05/2014,1.6829
19/05/2014,1.6827
20/05/2014,1.6847
21/05/2014,1.6878
22/05/2014,1.6859
23/05/2014,1.6842
27/05/2014,1.6803
28/05/2014,1.6706
29/05/2014,1.6716
30/05/2014,1.6774
02/06/2014,1.6757
03/06/2014,1.6738
04/06/2014,1.6754
05/06/2014,1.6792
06/06/2014,1.679
09/06/2014,1.6794
10/06/2014,1.6761
11/06/2014,1.6788
12/06/2014,1.6842
13/06/2014,1.6961
16/06/2014,1.6986
17/06/2014,1.6969
18/06/2014,1.6939
19/06/2014,1.7055
20/06/2014,1.7018
23/06/2014,1.7008
24/06/2014,1.6971
25/06/2014,1.6981
26/06/2014,1.7007
27/06/2014,1.7016
30/06/2014,1.7097
01/07/2014,1.7138
02/07/2014,1.7169
03/07/2014,1.7143
04/07/2014,1.7148
07/07/2014,1.7129
08/07/2014,1.712
09/07/2014,1.7138
10/07/2014,1.7111
11/07/2014,1.7102
14/07/2014,1.7089
15/07/2014,1.7143
16/07/2014,1.7142
17/07/2014,1.7094
18/07/2014,1.7067
21/07/2014,1.7065
22/07/2014,1.7058
23/07/2014,1.7041
24/07/2014,1.6974
25/07/2014,1.6975
28/07/2014,1.7
29/07/2014,1.6946
30/07/2014,1.6903
31/07/2014,1.6883
01/08/2014,1.6839
04/08/2014,1.684
05/08/2014,1.6871
06/08/2014,1.6833
07/08/2014,1.6843
08/08/2014,1.6797
11/08/2014,1.679
12/08/2014,1.6806
13/08/2014,1.6694
14/08/2014,1.6686
15/08/2014,1.6685
18/08/2014,1.6723
19/08/2014,1.6618
20/08/2014,1.6646
21/08/2014,1.6597
22/08/2014,1.657
26/08/2014,1.6577
27/08/2014,1.6584
28/08/2014,1.6582
29/08/2014,1.6608
