Date,Close
20/05/2010,1.1598
21/05/2010,1.1502
24/05/2010,1.1639
25/05/2010,1.171
26/05/2010,1.1802
27/05/2010,1.1802
28/05/2010,1.1726
01/06/2010,1.1962
02/06/2010,1.1943
03/06/2010,1.198
04/06/2010,1.2095
07/06/2010,1.2151
08/06/2010,1.2027
09/06/2010,1.2103
10/06/2010,1.2114
11/06/2010,1.2034
14/06/2010,1.2045
15/06/2010,1.2038
16/06/2010,1.2044
17/06/2010,1.197
18/06/2010,1.1954
21/06/2010,1.197
22/06/2010,1.2043
23/06/2010,1.2172
24/06/2010,1.2151
25/06/2010,1.2183
28/06/2010,1.2251
29/06/2010,1.2366
30/06/2010,1.2216
01/07/2010,1.2134
02/07/2010,1.2054
05/07/2010,1.2057
06/07/2010,1.2034
07/07/2010,1.2035
08/07/2010,1.1956
09/07/2010,1.1962
12/07/2010,1.1977
13/07/2010,1.1973
14/07/2010,1.1991
15/07/2010,1.1924
16/07/2010,1.1847
19/07/2010,1.1731
20/07/2010,1.1829
21/07/2010,1.1867
22/07/2010,1.1822
23/07/2010,1.2016
26/07/2010,1.196
27/07/2010,1.1978
28/07/2010,1.2002
29/07/2010,1.1929
30/07/2010,1.2019
02/08/2010,1.2055
03/08/2010,1.2065
04/08/2010,1.2079
05/08/2010,1.2036
06/08/2010,1.2017
09/08/2010,1.2047
10/08/2010,1.2026
11/08/2010,1.2141
12/08/2010,1.2131
13/08/2010,1.2213
16/08/2010,1.2201
17/08/2010,1.2107
18/08/2010,1.2131
19/08/2010,1.2149
20/08/2010,1.2225
23/08/2010,1.2251
24/08/2010,1.2185
25/08/2010,1.2215
26/08/2010,1.2233
27/08/2010,1.2166
31/08/2010,1.2091
01/09/2010,1.2061
02/09/2010,1.2006
03/09/2010,1.2002
06/09/2010,1.1968
07/09/2010,1.2027
08/09/2010,1.2149
09/09/2010,1.2148
10/09/2010,1.2088
13/09/2010,1.1992
14/09/2010,1.1943
15/09/2010,1.2002
16/09/2010,1.1936
17/09/2010,1.1986
20/09/2010,1.1904
21/09/2010,1.1835
22/09/2010,1.168
23/09/2010,1.1788
24/09/2010,1.1734
27/09/2010,1.1753
28/09/2010,1.1667
29/09/2010,1.1618
30/09/2010,1.154
01/10/2010,1.1502
04/10/2010,1.1577
05/10/2010,1.1505
06/10/2010,1.1439
07/10/2010,1.1435
08/10/2010,1.1433
11/10/2010,1.1448
12/10/2010,1.141
13/10/2010,1.1345
14/10/2010,1.1371
15/10/2010,1.1427
18/10/2010,1.1383
19/10/2010,1.1403
20/10/2010,1.135
21/10/2010,1.126
22/10/2010,1.1252
25/10/2010,1.1248
26/10/2010,1.1441
27/10/2010,1.1452
28/10/2010,1.1467
29/10/2010,1.1503
01/11/2010,1.1554
02/11/2010,1.1414
03/11/2010,1.1474
04/11/2010,1.1447
05/11/2010,1.1551
08/11/2010,1.1613
09/11/2010,1.1584
10/11/2010,1.1701
11/11/2010,1.1818
12/11/2010,1.1787
15/11/2010,1.1818
16/11/2010,1.174
17/11/2010,1.1756
18/11/2010,1.1756
19/11/2010,1.1678
22/11/2010,1.1715
23/11/2010,1.1817
24/11/2010,1.1782
25/11/2010,1.1785
26/11/2010,1.1812
29/11/2010,1.1865
30/11/2010,1.1964
01/12/2010,1.1922
02/12/2010,1.181
03/12/2010,1.1746
06/12/2010,1.1806
07/12/2010,1.1853
08/12/2010,1.1937
09/12/2010,1.1936
10/12/2010,1.1946
13/12/2010,1.1845
14/12/2010,1.1794
15/12/2010,1.1721
16/12/2010,1.182
17/12/2010,1.1763
20/12/2010,1.1831
21/12/2010,1.1785
22/12/2010,1.1757
23/12/2010,1.1787
24/12/2010,1.1774
29/12/2010,1.1743
30/12/2010,1.1587
31/12/2010,1.167
04/01/2011,1.171
05/01/2011,1.1765
06/01/2011,1.1874
07/01/2011,1.1993
10/01/2011,1.2032
11/01/2011,1.2036
12/01/2011,1.2016
13/01/2011,1.1889
14/01/2011,1.1885
17/01/2011,1.1972
18/01/2011,1.1938
19/01/2011,1.1847
20/01/2011,1.1813
21/01/2011,1.177
24/01/2011,1.1702
25/01/2011,1.1572
26/01/2011,1.1601
27/01/2011,1.1606
28/01/2011,1.1629
31/01/2011,1.1684
01/02/2011,1.1713
02/02/2011,1.1725
03/02/2011,1.1846
04/02/2011,1.1849
07/02/2011,1.1896
08/02/2011,1.1774
09/02/2011,1.1755
10/02/2011,1.1824
11/02/2011,1.1809
14/02/2011,1.1882
15/02/2011,1.1958
16/02/2011,1.1867
17/02/2011,1.1895
18/02/2011,1.1884
21/02/2011,1.1865
22/02/2011,1.1815
23/02/2011,1.1797
24/02/2011,1.1682
25/02/2011,1.1692
28/02/2011,1.1775
01/03/2011,1.1792
02/03/2011,1.1761
03/03/2011,1.1679
04/03/2011,1.1625
07/03/2011,1.1583
08/03/2011,1.1625
09/03/2011,1.1647
10/03/2011,1.1628
11/03/2011,1.1572
14/03/2011,1.1578
15/03/2011,1.15
16/03/2011,1.1513
17/03/2011,1.1514
18/03/2011,1.1447
21/03/2011,1.1473
22/03/2011,1.1531
23/03/2011,1.1503
24/03/2011,1.1382
25/03/2011,1.1374
28/03/2011,1.135
29/03/2011,1.1355
30/03/2011,1.1395
31/03/2011,1.1297
01/04/2011,1.1333
04/04/2011,1.134
05/04/2011,1.1459
06/04/2011,1.1374
07/04/2011,1.1415
08/04/2011,1.1351
11/04/2011,1.1357
12/04/2011,1.1221
13/04/2011,1.1232
14/04/2011,1.1314
15/04/2011,1.1309
18/04/2011,1.1404
19/04/2011,1.1399
20/04/2011,1.1307
21/04/2011,1.1374
26/04/2011,1.1247
27/04/2011,1.1283
28/04/2011,1.1231
03/05/2011,1.1112
04/05/2011,1.1115
05/05/2011,1.1232
06/05/2011,1.1322
09/05/2011,1.1427
10/05/2011,1.1388
11/05/2011,1.1512
12/05/2011,1.146
13/05/2011,1.141
16/05/2011,1.1403
17/05/2011,1.1442
18/05/2011,1.1329
19/05/2011,1.1342
20/05/2011,1.1443
23/05/2011,1.1496
24/05/2011,1.1473
25/05/2011,1.1562
26/05/2011,1.1594
27/05/2011,1.1545
31/05/2011,1.1451
01/06/2011,1.1369
02/06/2011,1.1312
03/06/2011,1.1234
06/06/2011,1.1196
07/06/2011,1.1205
08/06/2011,1.1209
09/06/2011,1.1281
10/06/2011,1.1302
13/06/2011,1.1343
14/06/2011,1.132
15/06/2011,1.1376
16/06/2011,1.14
17/06/2011,1.1298
20/06/2011,1.1327
21/06/2011,1.1283
22/06/2011,1.1178
23/06/2011,1.1293
24/06/2011,1.1274
27/06/2011,1.1207
28/06/2011,1.1143
29/06/2011,1.1131
30/06/2011,1.1073
01/07/2011,1.1079
04/07/2011,1.107
05/07/2011,1.1131
06/07/2011,1.1168
07/07/2011,1.1124
08/07/2011,1.1259
11/07/2011,1.1356
12/07/2011,1.1377
13/07/2011,1.1357
14/07/2011,1.1388
15/07/2011,1.1411
18/07/2011,1.1421
19/07/2011,1.1392
20/07/2011,1.1369
21/07/2011,1.1336
22/07/2011,1.1355
25/07/2011,1.1358
26/07/2011,1.1314
27/07/2011,1.136
28/07/2011,1.142
29/07/2011,1.1421
01/08/2011,1.1451
02/08/2011,1.1461
03/08/2011,1.1481
04/08/2011,1.153
05/08/2011,1.1545
08/08/2011,1.1496
09/08/2011,1.1405
10/08/2011,1.1383
11/08/2011,1.137
12/08/2011,1.1449
15/08/2011,1.1355
16/08/2011,1.1406
17/08/2011,1.1462
18/08/2011,1.15
19/08/2011,1.1495
22/08/2011,1.1433
23/08/2011,1.1461
24/08/2011,1.1382
25/08/2011,1.1332
26/08/2011,1.13
30/08/2011,1.1277
31/08/2011,1.1309
01/09/2011,1.134
02/09/2011,1.1406
05/09/2011,1.1408
06/09/2011,1.14
07/09/2011,1.1361
08/09/2011,1.1475
09/09/2011,1.1593
12/09/2011,1.1611
13/09/2011,1.1546
14/09/2011,1.151
15/09/2011,1.1412
16/09/2011,1.1459
19/09/2011,1.1491
20/09/2011,1.1468
21/09/2011,1.1399
22/09/2011,1.1392
23/09/2011,1.1419
26/09/2011,1.1539
27/09/2011,1.1514
28/09/2011,1.1509
29/09/2011,1.1487
30/09/2011,1.1611
03/10/2011,1.1659
04/10/2011,1.1603
05/10/2011,1.1589
06/10/2011,1.1477
07/10/2011,1.1574
10/10/2011,1.1477
11/10/2011,1.1454
12/10/2011,1.1436
13/10/2011,1.1476
14/10/2011,1.1393
17/10/2011,1.1463
18/10/2011,1.1429
19/10/2011,1.147
20/10/2011,1.1451
21/10/2011,1.1477
24/10/2011,1.1492
25/10/2011,1.1485
26/10/2011,1.1514
27/10/2011,1.1355
28/10/2011,1.139
31/10/2011,1.1571
01/11/2011,1.166
02/11/2011,1.1572
03/11/2011,1.1612
04/11/2011,1.1646
07/11/2011,1.1659
08/11/2011,1.1652
09/11/2011,1.174
10/11/2011,1.1689
11/11/2011,1.1706
14/11/2011,1.1664
15/11/2011,1.1699
16/11/2011,1.1671
17/11/2011,1.1685
18/11/2011,1.1678
21/11/2011,1.1602
22/11/2011,1.1595
23/11/2011,1.1622
24/11/2011,1.164
25/11/2011,1.1668
28/11/2011,1.1643
29/11/2011,1.1707
30/11/2011,1.1683
01/12/2011,1.1642
02/12/2011,1.1636
05/12/2011,1.1664
06/12/2011,1.1659
07/12/2011,1.1707
08/12/2011,1.1741
09/12/2011,1.1688
12/12/2011,1.1819
13/12/2011,1.1871
14/12/2011,1.1899
15/12/2011,1.1908
16/12/2011,1.1901
19/12/2011,1.1929
20/12/2011,1.1968
21/12/2011,1.2003
22/12/2011,1.2008
23/12/2011,1.1999
28/12/2011,1.195
29/12/2011,1.1917
30/12/2011,1.195
03/01/2012,1.1979
04/01/2012,1.2093
05/01/2012,1.21
06/01/2012,1.2119
09/01/2012,1.2127
10/01/2012,1.2121
11/01/2012,1.2105
12/01/2012,1.1971
13/01/2012,1.2068
16/01/2012,1.2095
17/01/2012,1.2055
18/01/2012,1.2021
19/01/2012,1.2004
20/01/2012,1.2016
23/01/2012,1.1953
24/01/2012,1.2008
25/01/2012,1.2013
26/01/2012,1.1929
27/01/2012,1.1931
30/01/2012,1.1959
31/01/2012,1.2055
01/02/2012,1.2016
02/02/2012,1.201
03/02/2012,1.2041
06/02/2012,1.2078
07/02/2012,1.1986
08/02/2012,1.1938
09/02/2012,1.1908
10/02/2012,1.1943
13/02/2012,1.1947
14/02/2012,1.1932
15/02/2012,1.201
16/02/2012,1.2076
17/02/2012,1.2013
20/02/2012,1.1962
21/02/2012,1.1927
22/02/2012,1.1833
23/02/2012,1.1794
24/02/2012,1.1778
27/02/2012,1.1826
28/02/2012,1.1797
29/02/2012,1.1944
01/03/2012,1.1969
02/03/2012,1.2007
05/03/2012,1.1995
06/03/2012,1.2
07/03/2012,1.1972
08/03/2012,1.1918
09/03/2012,1.1962
12/03/2012,1.1884
13/03/2012,1.2004
14/03/2012,1.2044
15/03/2012,1.1989
16/03/2012,1.2029
19/03/2012,1.2003
20/03/2012,1.1992
21/03/2012,1.2013
22/03/2012,1.198
23/03/2012,1.1959
26/03/2012,1.1959
27/03/2012,1.1986
28/03/2012,1.1926
29/03/2012,1.1981
30/03/2012,1.2
02/04/2012,1.204
03/04/2012,1.1974
04/04/2012,1.2101
05/04/2012,1.2118
10/04/2012,1.2106
11/04/2012,1.2122
12/04/2012,1.2109
13/04/2012,1.2141
16/04/2012,1.2128
17/04/2012,1.212
18/04/2012,1.2217
19/04/2012,1.222
20/04/2012,1.2202
23/04/2012,1.2265
24/04/2012,1.2232
25/04/2012,1.2222
26/04/2012,1.2235
27/04/2012,1.2246
30/04/2012,1.227
01/05/2012,1.2264
02/05/2012,1.2321
03/05/2012,1.2318
04/05/2012,1.2322
08/05/2012,1.2419
09/05/2012,1.245
10/05/2012,1.2468
11/05/2012,1.2437
14/05/2012,1.2544
15/05/2012,1.2554
16/05/2012,1.2495
17/05/2012,1.2444
18/05/2012,1.2424
21/05/2012,1.2377
22/05/2012,1.2382
23/05/2012,1.2489
24/05/2012,1.2462
25/05/2012,1.2498
28/05/2012,1.2526
29/05/2012,1.2507
30/05/2012,1.2535
31/05/2012,1.2449
01/06/2012,1.2403
06/06/2012,1.237
07/06/2012,1.2398
08/06/2012,1.2367
11/06/2012,1.2397
12/06/2012,1.248
13/06/2012,1.2393
14/06/2012,1.2339
15/06/2012,1.239
18/06/2012,1.2456
19/06/2012,1.2394
20/06/2012,1.2391
21/06/2012,1.2421
22/06/2012,1.2412
25/06/2012,1.2469
26/06/2012,1.2507
27/06/2012,1.2482
28/06/2012,1.2479
29/06/2012,1.2361
02/07/2012,1.2467
03/07/2012,1.2436
04/07/2012,1.2451
05/07/2012,1.2535
06/07/2012,1.2601
09/07/2012,1.2621
10/07/2012,1.2644
11/07/2012,1.2705
12/07/2012,1.2643
13/07/2012,1.2697
16/07/2012,1.2762
17/07/2012,1.2748
18/07/2012,1.2739
19/07/2012,1.2812
20/07/2012,1.2848
23/07/2012,1.2802
24/07/2012,1.2848
25/07/2012,1.2763
26/07/2012,1.2762
27/07/2012,1.2701
30/07/2012,1.2821
31/07/2012,1.2723
01/08/2012,1.2677
02/08/2012,1.2763
03/08/2012,1.2643
06/08/2012,1.2579
07/08/2012,1.26
08/08/2012,1.2674
09/08/2012,1.2703
10/08/2012,1.2742
13/08/2012,1.2715
14/08/2012,1.2729
15/08/2012,1.2779
16/08/2012,1.2734
17/08/2012,1.2747
20/08/2012,1.2726
21/08/2012,1.2647
22/08/2012,1.2676
23/08/2012,1.2627
24/08/2012,1.2635
28/08/2012,1.2596
29/08/2012,1.2636
30/08/2012,1.2652
31/08/2012,1.26
03/09/2012,1.2633
04/09/2012,1.2644
05/09/2012,1.2628
06/09/2012,1.2612
07/09/2012,1.2519
10/09/2012,1.2522
11/09/2012,1.2506
12/09/2012,1.2492
13/09/2012,1.2486
14/09/2012,1.2356
17/09/2012,1.2384
18/09/2012,1.245
19/09/2012,1.2424
20/09/2012,1.2509
21/09/2012,1.2515
24/09/2012,1.254
25/09/2012,1.254
26/09/2012,1.2575
27/09/2012,1.2589
28/09/2012,1.2554
01/10/2012,1.2515
02/10/2012,1.2476
03/10/2012,1.2458
04/10/2012,1.243
05/10/2012,1.24
08/10/2012,1.2359
09/10/2012,1.2407
10/10/2012,1.2417
11/10/2012,1.2391
12/10/2012,1.2405
15/10/2012,1.241
16/10/2012,1.2364
17/10/2012,1.2321
18/10/2012,1.2324
19/10/2012,1.2295
22/10/2012,1.2268
23/10/2012,1.2296
24/10/2012,1.236
25/10/2012,1.2455
26/10/2012,1.2447
29/10/2012,1.2418
30/10/2012,1.2392
31/10/2012,1.2432
01/11/2012,1.2476
02/11/2012,1.2486
05/11/2012,1.2496
06/11/2012,1.2484
07/11/2012,1.2534
08/11/2012,1.2549
09/11/2012,1.2519
12/11/2012,1.2483
13/11/2012,1.2503
14/11/2012,1.2447
15/11/2012,1.2409
16/11/2012,1.2472
19/11/2012,1.2418
20/11/2012,1.2432
21/11/2012,1.2431
22/11/2012,1.2376
23/11/2012,1.2355
26/11/2012,1.2359
27/11/2012,1.2395
28/11/2012,1.2382
29/11/2012,1.2357
30/11/2012,1.2324
03/12/2012,1.2314
04/12/2012,1.2309
05/12/2012,1.2315
06/12/2012,1.2383
07/12/2012,1.2393
10/12/2012,1.2436
11/12/2012,1.2389
12/12/2012,1.2359
13/12/2012,1.2329
14/12/2012,1.2296
17/12/2012,1.2308
18/12/2012,1.2297
19/12/2012,1.2271
20/12/2012,1.2285
21/12/2012,1.2283
24/12/2012,1.2238
27/12/2012,1.2194
28/12/2012,1.2219
31/12/2012,1.2263
02/01/2013,1.2299
03/01/2013,1.2341
04/01/2013,1.2294
07/01/2013,1.2279
08/01/2013,1.2274
09/01/2013,1.2273
10/01/2013,1.2189
11/01/2013,1.2083
14/01/2013,1.2021
15/01/2013,1.2053
16/01/2013,1.203
17/01/2013,1.1956
18/01/2013,1.1934
21/01/2013,1.1892
22/01/2013,1.1943
23/01/2013,1.1927
24/01/2013,1.1802
25/01/2013,1.173
28/01/2013,1.1669
29/01/2013,1.1683
30/01/2013,1.1638
31/01/2013,1.1681
01/02/2013,1.1497
04/02/2013,1.1608
05/02/2013,1.1583
06/02/2013,1.1562
07/02/2013,1.1727
08/02/2013,1.1835
11/02/2013,1.1706
12/02/2013,1.163
13/02/2013,1.1569
14/02/2013,1.1638
15/02/2013,1.1628
18/02/2013,1.1596
19/02/2013,1.1562
20/02/2013,1.1446
21/02/2013,1.154
22/02/2013,1.1599
25/02/2013,1.1435
26/02/2013,1.1571
27/02/2013,1.1545
28/02/2013,1.1609
01/03/2013,1.156
04/03/2013,1.1583
05/03/2013,1.1607
06/03/2013,1.158
07/03/2013,1.1503
08/03/2013,1.1496
11/03/2013,1.1446
12/03/2013,1.1432
13/03/2013,1.1524
14/03/2013,1.1596
15/03/2013,1.1583
18/03/2013,1.1659
19/03/2013,1.173
20/03/2013,1.1685
21/03/2013,1.1744
22/03/2013,1.1726
25/03/2013,1.1786
26/03/2013,1.1786
27/03/2013,1.1822
28/03/2013,1.1823
02/04/2013,1.1783
03/04/2013,1.1781
04/04/2013,1.1809
05/04/2013,1.179
08/04/2013,1.174
09/04/2013,1.1713
10/04/2013,1.1712
11/04/2013,1.1727
12/04/2013,1.1733
15/04/2013,1.1702
16/04/2013,1.1645
17/04/2013,1.1681
18/04/2013,1.1689
19/04/2013,1.1664
22/04/2013,1.17
23/04/2013,1.1744
24/04/2013,1.1748
25/04/2013,1.1872
26/04/2013,1.1891
29/04/2013,1.1827
30/04/2013,1.1803
01/05/2013,1.1788
02/05/2013,1.1868
03/05/2013,1.187
07/05/2013,1.1821
08/05/2013,1.1816
09/05/2013,1.1833
10/05/2013,1.1837
13/05/2013,1.1818
14/05/2013,1.1755
15/05/2013,1.1838
16/05/2013,1.1852
17/05/2013,1.1848
20/05/2013,1.184
21/05/2013,1.1762
22/05/2013,1.1683
23/05/2013,1.1676
24/05/2013,1.171
28/05/2013,1.1695
29/05/2013,1.1657
30/05/2013,1.1655
31/05/2013,1.1698
03/06/2013,1.1739
04/06/2013,1.17
05/06/2013,1.1762
06/06/2013,1.1765
07/06/2013,1.1753
10/06/2013,1.1767
11/06/2013,1.175
12/06/2013,1.1762
13/06/2013,1.1789
14/06/2013,1.1752
17/06/2013,1.1772
18/06/2013,1.1655
19/06/2013,1.1682
20/06/2013,1.1737
21/06/2013,1.1715
24/06/2013,1.1761
25/06/2013,1.1782
26/06/2013,1.1797
27/06/2013,1.1694
28/06/2013,1.1668
01/07/2013,1.1679
02/07/2013,1.1639
03/07/2013,1.1763
04/07/2013,1.1667
05/07/2013,1.1596
08/07/2013,1.1611
09/07/2013,1.1599
10/07/2013,1.1624
11/07/2013,1.1591
12/07/2013,1.1582
15/07/2013,1.1577
16/07/2013,1.1513
17/07/2013,1.1588
18/07/2013,1.1612
19/07/2013,1.1615
22/07/2013,1.1648
23/07/2013,1.1626
24/07/2013,1.1602
25/07/2013,1.1571
26/07/2013,1.1587
29/07/2013,1.1581
30/07/2013,1.1515
31/07/2013,1.142
01/08/2013,1.1456
02/08/2013,1.1498
05/08/2013,1.1579
06/08/2013,1.156
07/08/2013,1.1651
08/08/2013,1.1621
09/08/2013,1.1631
12/08/2013,1.1645
13/08/2013,1.1681
14/08/2013,1.1714
15/08/2013,1.174
16/08/2013,1.1711
19/08/2013,1.1737
20/08/2013,1.1679
21/08/2013,1.1728
22/08/2013,1.1669
23/08/2013,1.1635
27/08/2013,1.1602
28/08/2013,1.1649
29/08/2013,1.1716
30/08/2013,1.1734
02/09/2013,1.18
03/09/2013,1.1803
04/09/2013,1.1844
05/09/2013,1.1883
06/09/2013,1.188
09/09/2013,1.1861
10/09/2013,1.1851
11/09/2013,1.1888
12/09/2013,1.1892
13/09/2013,1.1965
16/09/2013,1.1934
17/09/2013,1.1913
18/09/2013,1.1964
19/09/2013,1.1862
20/09/2013,1.1843
23/09/2013,1.1883
24/09/2013,1.1847
25/09/2013,1.1897
26/09/2013,1.1872
27/09/2013,1.1906
30/09/2013,1.1964
01/10/2013,1.1981
02/10/2013,1.1942
03/10/2013,1.1869
04/10/2013,1.1822
07/10/2013,1.1849
08/10/2013,1.1846
09/10/2013,1.1787
10/10/2013,1.1799
11/10/2013,1.1757
14/10/2013,1.1789
15/10/2013,1.1826
16/10/2013,1.1808
17/10/2013,1.1819
18/10/2013,1.182
21/10/2013,1.1816
22/10/2013,1.1772
23/10/2013,1.173
24/10/2013,1.1713
25/10/2013,1.172
28/10/2013,1.1702
29/10/2013,1.1662
30/10/2013,1.1675
31/10/2013,1.1819
01/11/2013,1.1805
04/11/2013,1.1807
05/11/2013,1.1906
06/11/2013,1.1887
07/11/2013,1.1991
08/11/2013,1.1981
11/11/2013,1.1913
12/11/2013,1.1853
13/11/2013,1.1929
14/11/2013,1.1956
15/11/2013,1.1944
18/11/2013,1.1913
19/11/2013,1.1905
20/11/2013,1.2011
21/11/2013,1.1995
22/11/2013,1.1971
25/11/2013,1.1961
26/11/2013,1.1932
27/11/2013,1.1992
28/11/2013,1.202
29/11/2013,1.2032
02/12/2013,1.2074
03/12/2013,1.2079
04/12/2013,1.2057
05/12/2013,1.1951
06/12/2013,1.1951
09/12/2013,1.1944
10/12/2013,1.193
11/12/2013,1.1869
12/12/2013,1.187
13/12/2013,1.1854
16/12/2013,1.185
17/12/2013,1.1829
18/12/2013,1.1911
19/12/2013,1.1972
20/12/2013,1.1965
23/12/2013,1.1934
24/12/2013,1.1959
27/12/2013,1.1973
30/12/2013,1.1964
31/12/2013,1.2004
02/01/2014,1.2036
03/01/2014,1.208
06/01/2014,1.2029
07/01/2014,1.2052
08/01/2014,1.211
09/01/2014,1.2119
10/01/2014,1.2057
13/01/2014,1.2
14/01/2014,1.2026
15/01/2014,1.2025
16/01/2014,1.2018
17/01/2014,1.213
20/01/2014,1.2107
21/01/2014,1.2157
22/01/2014,1.2225
23/01/2014,1.2156
24/01/2014,1.2058
27/01/2014,1.2122
28/01/2014,1.2138
29/01/2014,1.2131
30/01/2014,1.2164
31/01/2014,1.2189
03/02/2014,1.2082
04/02/2014,1.2062
05/02/2014,1.205
06/02/2014,1.2004
07/02/2014,1.2038
10/02/2014,1.2015
11/02/2014,1.2053
12/02/2014,1.2206
13/02/2014,1.2174
14/02/2014,1.2226
17/02/2014,1.2197
18/02/2014,1.2144
19/02/2014,1.2153
20/02/2014,1.2148
21/02/2014,1.214
24/02/2014,1.2116
25/02/2014,1.2146
26/02/2014,1.2176
27/02/2014,1.2185
28/02/2014,1.2134
03/03/2014,1.2137
04/03/2014,1.2133
05/03/2014,1.2177
06/03/2014,1.2079
07/03/2014,1.2062
10/03/2014,1.1984
11/03/2014,1.1991
12/03/2014,1.1943
13/03/2014,1.1975
